 "gate Voltage (V)", "gate Int. Voltage (V)",  "gate Current (A)", "source Voltage (V)", "source Int. Voltage (V)",  "source Current (A)", "drain Voltage (V)", "drain Int. Voltage (V)",  "drain Current (A)",
 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -3.397150287e-15, 1.000000000e+01, 1.000000000e+01, 3.395755067e-15,
 -2.000000000e-01, -2.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -3.112126116e-15, 1.000000000e+01, 1.000000000e+01, 3.110315131e-15,
 -4.000000000e-01, -4.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -2.963122363e-15, 1.000000000e+01, 1.000000000e+01, 2.961738924e-15,
 -6.000000000e-01, -6.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -2.868797783e-15, 1.000000000e+01, 1.000000000e+01, 2.867877909e-15,
 -8.000000000e-01, -8.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -2.802158093e-15, 1.000000000e+01, 1.000000000e+01, 2.800741045e-15,
 -1.000000000e+00, -1.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -2.751540540e-15, 1.000000000e+01, 1.000000000e+01, 2.751044354e-15,
 -1.200000000e+00, -1.200000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -2.828232622e-15, 1.000000000e+01, 1.000000000e+01, 2.713666494e-15,
 -1.400000000e+00, -1.400000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -2.892326112e-15, 1.000000000e+01, 1.000000000e+01, 2.679542604e-15,
 -1.600000000e+00, -1.600000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -2.718419420e-15, 1.000000000e+01, 1.000000000e+01, 2.651327187e-15,
 -1.800000000e+00, -1.800000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -2.627975079e-15, 1.000000000e+01, 1.000000000e+01, 2.626468038e-15,
