 "gate Voltage (V)", "gate Int. Voltage (V)",  "gate Current (A)", "source Voltage (V)", "source Int. Voltage (V)",  "source Current (A)", "drain Voltage (V)", "drain Int. Voltage (V)",  "drain Current (A)",
 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.649580279e-15, 1.000000000e+01, 1.000000000e+01, 1.648452102e-15,
 -2.000000000e-01, -2.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.583066782e-15, 1.000000000e+01, 1.000000000e+01, 1.586450950e-15,
 -4.000000000e-01, -4.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.535054498e-15, 1.000000000e+01, 1.000000000e+01, 1.533914398e-15,
 -6.000000000e-01, -6.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.499128977e-15, 1.000000000e+01, 1.000000000e+01, 1.499422630e-15,
 -8.000000000e-01, -8.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.468713533e-15, 1.000000000e+01, 1.000000000e+01, 1.467759303e-15,
 -1.000000000e+00, -1.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.444210819e-15, 1.000000000e+01, 1.000000000e+01, 1.442758040e-15,
 -1.200000000e+00, -1.200000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.423937909e-15, 1.000000000e+01, 1.000000000e+01, 1.420665698e-15,
 -1.400000000e+00, -1.400000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.406563910e-15, 1.000000000e+01, 1.000000000e+01, 1.410652346e-15,
 -1.600000000e+00, -1.600000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.397889667e-15, 1.000000000e+01, 1.000000000e+01, 1.394294716e-15,
 -1.800000000e+00, -1.800000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.378778550e-15, 1.000000000e+01, 1.000000000e+01, 1.375580893e-15,
 -2.000000000e+00, -2.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.365846977e-15, 1.000000000e+01, 1.000000000e+01, 1.367143335e-15,
 -2.200000000e+00, -2.200000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.394389464e-15, 1.000000000e+01, 1.000000000e+01, 1.351968999e-15,
 -2.400000000e+00, -2.400000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.356934555e-15, 1.000000000e+01, 1.000000000e+01, 1.342303097e-15,
