 "gate Voltage (V)", "gate Int. Voltage (V)",  "gate Current (A)", "source Voltage (V)", "source Int. Voltage (V)",  "source Current (A)", "drain Voltage (V)", "drain Int. Voltage (V)",  "drain Current (A)",
 2.000000000e-01, 2.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.582178429e-08, 1.000000000e-01, 1.000000000e-01, 1.582170938e-08,
 4.000000000e-01, 4.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -2.081765137e-08, 1.000000000e-01, 1.000000000e-01, 2.081765136e-08,
 6.000000000e-01, 6.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -2.599865742e-08, 1.000000000e-01, 1.000000000e-01, 2.599865743e-08,
 8.000000000e-01, 8.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -3.133476696e-08, 1.000000000e-01, 1.000000000e-01, 3.133476691e-08,
 1.000000000e+00, 1.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -3.681037808e-08, 1.000000000e-01, 1.000000000e-01, 3.681037807e-08,
 1.200000000e+00, 1.200000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -4.241605843e-08, 1.000000000e-01, 1.000000000e-01, 4.241605843e-08,
 1.400000000e+00, 1.400000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -4.814622426e-08, 1.000000000e-01, 1.000000000e-01, 4.814485656e-08,
 1.600000000e+00, 1.600000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -5.399195269e-08, 1.000000000e-01, 1.000000000e-01, 5.399124693e-08,
 1.800000000e+00, 1.800000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -5.995046724e-08, 1.000000000e-01, 1.000000000e-01, 5.995008144e-08,
 2.000000000e+00, 2.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -6.601714757e-08, 1.000000000e-01, 1.000000000e-01, 6.601692430e-08,
 2.200000000e+00, 2.200000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -7.218816495e-08, 1.000000000e-01, 1.000000000e-01, 7.218803044e-08,
 2.400000000e+00, 2.400000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -7.846048733e-08, 1.000000000e-01, 1.000000000e-01, 7.846040235e-08,
 2.600000000e+00, 2.600000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -8.483186607e-08, 1.000000000e-01, 1.000000000e-01, 8.483180964e-08,
 2.800000000e+00, 2.800000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -9.130080842e-08, 1.000000000e-01, 1.000000000e-01, 9.130076896e-08,
 3.000000000e+00, 3.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -9.786652470e-08, 1.000000000e-01, 1.000000000e-01, 9.786649561e-08,
 3.200000000e+00, 3.200000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.045288619e-07, 1.000000000e-01, 1.000000000e-01, 1.045288392e-07,
 3.400000000e+00, 3.400000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.112882328e-07, 1.000000000e-01, 1.000000000e-01, 1.112882143e-07,
 3.600000000e+00, 3.600000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.181455473e-07, 1.000000000e-01, 1.000000000e-01, 1.181455314e-07,
 3.800000000e+00, 3.800000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.251021483e-07, 1.000000000e-01, 1.000000000e-01, 1.251021342e-07,
 4.000000000e+00, 4.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.321597560e-07, 1.000000000e-01, 1.000000000e-01, 1.321597431e-07,
 4.200000000e+00, 4.200000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.393204186e-07, 1.000000000e-01, 1.000000000e-01, 1.393204063e-07,
 4.400000000e+00, 4.400000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.465864708e-07, 1.000000000e-01, 1.000000000e-01, 1.465864590e-07,
 4.600000000e+00, 4.600000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.539604991e-07, 1.000000000e-01, 1.000000000e-01, 1.539604877e-07,
