 "gate Voltage (V)", "gate Int. Voltage (V)",  "gate Current (A)", "source Voltage (V)", "source Int. Voltage (V)",  "source Current (A)", "drain Voltage (V)", "drain Int. Voltage (V)",  "drain Current (A)",
 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -3.278181139e-09, 1.000000000e-01, 1.000000000e-01, 3.278181127e-09,
 -1.000000000e-01, -1.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -2.043505684e-09, 1.000000000e-01, 1.000000000e-01, 2.043505686e-09,
 -2.000000000e-01, -2.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.204627475e-09, 1.000000000e-01, 1.000000000e-01, 1.204627465e-09,
 -3.000000000e-01, -3.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -6.652898533e-10, 1.000000000e-01, 1.000000000e-01, 6.652898512e-10,
 -4.000000000e-01, -4.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -3.255309004e-10, 1.000000000e-01, 1.000000000e-01, 3.255308972e-10,
 -5.000000000e-01, -5.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.218970599e-10, 1.000000000e-01, 1.000000000e-01, 1.218970463e-10,
 -6.000000000e-01, -6.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -2.965814186e-11, 1.000000000e-01, 1.000000000e-01, 2.965815221e-11,
 -7.000000000e-01, -7.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -6.413606218e-12, 1.000000000e-01, 1.000000000e-01, 6.413617224e-12,
 -8.000000000e-01, -8.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.270006946e-12, 1.000000000e-01, 1.000000000e-01, 1.269976000e-12,
 -9.000000000e-01, -9.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.363326209e-13, 1.000000000e-01, 1.000000000e-01, 1.363473356e-13,
 -1.000000000e+00, -1.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.367166061e-14, 1.000000000e-01, 1.000000000e-01, 1.369755586e-14,
 -1.100000000e+00, -1.100000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -9.130924943e-16, 1.000000000e-01, 1.000000000e-01, 9.104505125e-16,
 -1.200000000e+00, -1.200000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -5.462478719e-17, 1.000000000e-01, 1.000000000e-01, 7.147410446e-17,
 -1.300000000e+00, -1.300000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -8.619326359e-18, 1.000000000e-01, 1.000000000e-01, 1.020910645e-17,
