 "gate Voltage (V)", "gate Int. Voltage (V)",  "gate Current (A)", "source Voltage (V)", "source Int. Voltage (V)",  "source Current (A)", "drain Voltage (V)", "drain Int. Voltage (V)",  "drain Current (A)",
 1.700000000e+01, 1.700000000e+01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 1.908029809e-18, 0.000000000e+00, 0.000000000e+00, 3.370569956e-17,
 1.700000000e+01, 1.700000000e+01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -2.037420436e-05, 5.000000000e-01, 5.000000000e-01, 2.037420437e-05,
 1.700000000e+01, 1.700000000e+01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -4.003887406e-05, 1.000000000e+00, 1.000000000e+00, 4.003887406e-05,
 1.700000000e+01, 1.700000000e+01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -5.899680540e-05, 1.500000000e+00, 1.500000000e+00, 5.899680540e-05,
 1.700000000e+01, 1.700000000e+01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -7.725097018e-05, 2.000000000e+00, 2.000000000e+00, 7.725097018e-05,
 1.700000000e+01, 1.700000000e+01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -9.480453185e-05, 2.500000000e+00, 2.500000000e+00, 9.480453185e-05,
 1.700000000e+01, 1.700000000e+01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.116608644e-04, 3.000000000e+00, 3.000000000e+00, 1.116608644e-04,
 1.700000000e+01, 1.700000000e+01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.278235742e-04, 3.500000000e+00, 3.500000000e+00, 1.278235742e-04,
 1.700000000e+01, 1.700000000e+01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.432965251e-04, 4.000000000e+00, 4.000000000e+00, 1.432965251e-04,
 1.700000000e+01, 1.700000000e+01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.580838667e-04, 4.500000000e+00, 4.500000000e+00, 1.580838667e-04,
 1.700000000e+01, 1.700000000e+01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.721900672e-04, 5.000000000e+00, 5.000000000e+00, 1.721900672e-04,
 1.700000000e+01, 1.700000000e+01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.856199496e-04, 5.500000000e+00, 5.500000000e+00, 1.856199496e-04,
 1.700000000e+01, 1.700000000e+01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.983787326e-04, 6.000000000e+00, 6.000000000e+00, 1.983787326e-04,
 1.700000000e+01, 1.700000000e+01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -2.104720772e-04, 6.500000000e+00, 6.500000000e+00, 2.104720772e-04,
