 "gate Voltage (V)", "gate Int. Voltage (V)",  "gate Current (A)", "source Voltage (V)", "source Int. Voltage (V)",  "source Current (A)", "drain Voltage (V)", "drain Int. Voltage (V)",  "drain Current (A)",
 9.000000000e+00, 9.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 1.271918143e-17, 0.000000000e+00, 0.000000000e+00, 4.706086505e-17,
 9.000000000e+00, 9.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -9.425585299e-06, 5.000000000e-01, 5.000000000e-01, 9.425585304e-06,
 9.000000000e+00, 9.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.821412586e-05, 1.000000000e+00, 1.000000000e+00, 1.821412586e-05,
 9.000000000e+00, 9.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -2.637527079e-05, 1.500000000e+00, 1.500000000e+00, 2.637527078e-05,
 9.000000000e+00, 9.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -3.391960427e-05, 2.000000000e+00, 2.000000000e+00, 3.391960426e-05,
 9.000000000e+00, 9.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -4.085873530e-05, 2.500000000e+00, 2.500000000e+00, 4.085873530e-05,
 9.000000000e+00, 9.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -4.720538194e-05, 3.000000000e+00, 3.000000000e+00, 4.720538192e-05,
 9.000000000e+00, 9.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -5.297344138e-05, 3.500000000e+00, 3.500000000e+00, 5.297344134e-05,
 9.000000000e+00, 9.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -5.817803496e-05, 4.000000000e+00, 4.000000000e+00, 5.817803488e-05,
 9.000000000e+00, 9.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -6.283551508e-05, 4.500000000e+00, 4.500000000e+00, 6.283551489e-05,
 9.000000000e+00, 9.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -6.696342229e-05, 5.000000000e+00, 5.000000000e+00, 6.696342180e-05,
 9.000000000e+00, 9.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -7.058038848e-05, 5.500000000e+00, 5.500000000e+00, 7.058038710e-05,
 9.000000000e+00, 9.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -7.370600422e-05, 6.000000000e+00, 6.000000000e+00, 7.370600008e-05,
 9.000000000e+00, 9.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -7.636071991e-05, 6.500000000e+00, 6.500000000e+00, 7.636071991e-05,
 9.000000000e+00, 9.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -7.856595879e-05, 7.000000000e+00, 7.000000000e+00, 7.856595879e-05,
 9.000000000e+00, 9.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -8.034482626e-05, 7.500000000e+00, 7.500000000e+00, 8.034482626e-05,
 9.000000000e+00, 9.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -8.172409592e-05, 8.000000000e+00, 8.000000000e+00, 8.172409592e-05,
