 "gate Voltage (V)", "gate Int. Voltage (V)",  "gate Current (A)", "source Voltage (V)", "source Int. Voltage (V)",  "source Current (A)", "drain Voltage (V)", "drain Int. Voltage (V)",  "drain Current (A)",
 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.644462518e-15, 1.000000000e+01, 1.000000000e+01, 1.640370318e-15,
 -2.000000000e-01, -2.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.557594347e-15, 1.000000000e+01, 1.000000000e+01, 1.555478021e-15,
 -4.000000000e-01, -4.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.501353308e-15, 1.000000000e+01, 1.000000000e+01, 1.498916049e-15,
 -6.000000000e-01, -6.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.461367575e-15, 1.000000000e+01, 1.000000000e+01, 1.462590924e-15,
 -8.000000000e-01, -8.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.431066259e-15, 1.000000000e+01, 1.000000000e+01, 1.433958022e-15,
 -1.000000000e+00, -1.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.406445192e-15, 1.000000000e+01, 1.000000000e+01, 1.401917226e-15,
 -1.200000000e+00, -1.200000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.386539986e-15, 1.000000000e+01, 1.000000000e+01, 1.386115625e-15,
 -1.400000000e+00, -1.400000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.398812904e-15, 1.000000000e+01, 1.000000000e+01, 1.371933421e-15,
 -1.600000000e+00, -1.600000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.424880123e-15, 1.000000000e+01, 1.000000000e+01, 1.352750785e-15,
 -1.800000000e+00, -1.800000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.342552503e-15, 1.000000000e+01, 1.000000000e+01, 1.343350789e-15,
 -2.000000000e+00, -2.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.331404899e-15, 1.000000000e+01, 1.000000000e+01, 1.333834764e-15,
 -2.200000000e+00, -2.200000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.403109558e-15, 1.000000000e+01, 1.000000000e+01, 1.322161627e-15,
 -2.400000000e+00, -2.400000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.319927160e-15, 1.000000000e+01, 1.000000000e+01, 1.311453295e-15,
 -2.600000000e+00, -2.600000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.306770094e-15, 1.000000000e+01, 1.000000000e+01, 1.308532458e-15,
